,X,tracks,track_id,popularity,artist,artist_full,artist_id,album,album_id,user_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,display_name,user_followers,artist.1,genres,artist_id.1,artist_popularity,artist_followers,year
944,944,New Freezer (feat. Kendrick Lamar),2EgB4n6XyBsuNUbuarr4eG,0.67,Rich The Kid,Rich The Kid feat. Kendrick Lamar,1pPmIToKXyGdsCF6LmqLmI,The World Is Yours,1Hno6CtKbaFNAEPjRHDrc6,cyoxmivcwl83tazeq920z7yoz,0.884,0.698,0,-9.101,1,0.364,0.0405,0,0.195,0.575,140.068,191938,4,spotify:track:2EgB4n6XyBsuNUbuarr4eG,https://api.spotify.com/v1/audio-analysis/2EgB4n6XyBsuNUbuarr4eG,Eddieandblink,0,Rich The Kid,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap",1pPmIToKXyGdsCF6LmqLmI,75,2731809,2018
945,945,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,0.76,Rich The Kid,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI,The World Is Yours,1Hno6CtKbaFNAEPjRHDrc6,cyoxmivcwl83tazeq920z7yoz,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,Eddieandblink,0,Rich The Kid,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap",1pPmIToKXyGdsCF6LmqLmI,75,2731809,2018
946,946,Xxplosive,0Ed7MeXx64f6OcIuoTRCg1,0.72,Dr. Dre,Dr. Dre feat. Hittman feat. Six-Two feat. Nate Dogg feat. Kurupt,6DPYiyq5kWVQS4RGwxzPC7,2001,7q2B4M5EiBkqrlsNW8lB7N,cyoxmivcwl83tazeq920z7yoz,0.765,0.88,1,-4.361,1,0.116,0.176,1.00E-05,0.139,0.929,168.96,215200,4,spotify:track:0Ed7MeXx64f6OcIuoTRCg1,https://api.spotify.com/v1/audio-analysis/0Ed7MeXx64f6OcIuoTRCg1,Eddieandblink,0,Dr. Dre,"g funk,gangster rap,hip hop,rap,west coast rap",6DPYiyq5kWVQS4RGwxzPC7,81,6245828,2018
947,947,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,0.73,Lil Dicky,Lil Dicky feat. Chris Brown,1tqhsYv8yBBdwANFNzHtcr,Freaky Friday (feat. Chris Brown),1XbNDGybI1iPfeQNJEeUdn,cyoxmivcwl83tazeq920z7yoz,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,216632,4,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,Eddieandblink,0,Lil Dicky,"comedy rap,pop rap,rap",1tqhsYv8yBBdwANFNzHtcr,66,1856875,2018
948,948,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dog),2qQSVIXKDye960CHPZR20i,0,2Pac,2Pac feat. Snoop Dogg,1ZwdS5xdxEREPySFridCfh,All Eyez On Me,7vwU5cQW3RZ4XrJaglir2x,cyoxmivcwl83tazeq920z7yoz,0.849,0.904,8,-4.78,1,0.138,0.0245,5.11E-05,0.0545,0.854,99.259,246533,4,spotify:track:2qQSVIXKDye960CHPZR20i,https://api.spotify.com/v1/audio-analysis/2qQSVIXKDye960CHPZR20i,Eddieandblink,0,2Pac,"g funk,gangster rap,hip hop,rap,west coast rap",1ZwdS5xdxEREPySFridCfh,82,11696586,2018
949,949,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,0.75,KYLE,KYLE feat. Lil Yachty,4qBgvVog0wzW75IQ48mU7v,iSpy (feat. Lil Yachty),15qLmAABocTCRBSbWWqL7K,cyoxmivcwl83tazeq920z7yoz,0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107,4,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,Eddieandblink,0,KYLE,"pop,pop rap,rap",4qBgvVog0wzW75IQ48mU7v,72,997576,2018
950,950,Down Below,4SWWe2OYC4mqf40Gc2RSdl,0.79,Roddy Ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,cyoxmivcwl83tazeq920z7yoz,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4,spotify:track:4SWWe2OYC4mqf40Gc2RSdl,https://api.spotify.com/v1/audio-analysis/4SWWe2OYC4mqf40Gc2RSdl,Eddieandblink,0,Roddy Ricch,"melodic rap,rap,trap",757aE44tKEUQEqRuT6GnEB,84,7198285,2018
951,951,OTW,6Hgh47WXVKtXN5zGOu0hjI,0.76,Khalid,Khalid feat. 6LACK feat. Ty Dolla $ign,6LuN9FCkKOj5PcnpouEgny,OTW,0c4JocKlxYfBjZep8TJkcI,cyoxmivcwl83tazeq920z7yoz,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26E-05,0.106,0.28,72.989,263014,4,spotify:track:6Hgh47WXVKtXN5zGOu0hjI,https://api.spotify.com/v1/audio-analysis/6Hgh47WXVKtXN5zGOu0hjI,Eddieandblink,0,Khalid,"pop,pop r&b",6LuN9FCkKOj5PcnpouEgny,89,14663516,2018
952,952,Keep Ya Head Up,0XRbYXQUymj9SJkrr8YK5B,0.71,2Pac,2Pac,1ZwdS5xdxEREPySFridCfh,Strictly 4 My N.I.G.G.A.Z...,7FK1855C3n1Q0RKbmvl7ll,cyoxmivcwl83tazeq920z7yoz,0.598,0.732,4,-7.013,1,0.425,0.144,0,0.508,0.595,172.329,262507,4,spotify:track:0XRbYXQUymj9SJkrr8YK5B,https://api.spotify.com/v1/audio-analysis/0XRbYXQUymj9SJkrr8YK5B,Eddieandblink,0,2Pac,"g funk,gangster rap,hip hop,rap,west coast rap",1ZwdS5xdxEREPySFridCfh,82,11696586,2018
953,953,Hot Summer,3fEpuoSr8ufvyRR7s2jB3U,0.5,DJ Durel,DJ Durel feat. Migos,1MHslxKWxauC559dXYEX1C,Hot Summer,6BEHK0e0rknUYbDUIFv4Sl,cyoxmivcwl83tazeq920z7yoz,0.918,0.632,1,-6.979,1,0.278,0.0236,0,0.378,0.396,92.011,231482,4,spotify:track:3fEpuoSr8ufvyRR7s2jB3U,https://api.spotify.com/v1/audio-analysis/3fEpuoSr8ufvyRR7s2jB3U,Eddieandblink,0,DJ Durel,,1MHslxKWxauC559dXYEX1C,38,5540,2018
954,954,DNA.,6HZILIRieu8S0iqY8kIKhj,0.8,Kendrick Lamar,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,4eLPsYPBmXABThSJ821sqY,cyoxmivcwl83tazeq920z7yoz,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,185947,4,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,Eddieandblink,0,Kendrick Lamar,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,89,18882195,2018
955,955,Hit 'Em Up - Single Version,0Z2J91b2iTGLVTZC4fKgxf,0.77,2Pac,2Pac feat. Outlawz,1ZwdS5xdxEREPySFridCfh,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,cyoxmivcwl83tazeq920z7yoz,0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,312627,4,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,Eddieandblink,0,2Pac,"g funk,gangster rap,hip hop,rap,west coast rap",1ZwdS5xdxEREPySFridCfh,82,11696586,2018
956,956,For Free (feat. Drake),5TqBAOIBe0bQA0spNdcG3k,0.56,DJ Khaled,DJ Khaled feat. Drake,0QHgL1lAIqAw0HtD7YldmP,Major Key,5qHyKDjwycRj1fJyPLt2HQ,cyoxmivcwl83tazeq920z7yoz,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11E-06,0.153,0.498,103.521,183695,4,spotify:track:5TqBAOIBe0bQA0spNdcG3k,https://api.spotify.com/v1/audio-analysis/5TqBAOIBe0bQA0spNdcG3k,Eddieandblink,0,DJ Khaled,"dance pop,hip hop,miami hip hop,pop,pop rap,rap,southern hip hop,trap",0QHgL1lAIqAw0HtD7YldmP,81,6798236,2018
957,957,Every Season,7uDmtMSHiwHt4SXqxbYqIr,0.55,Roddy Ricch,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,Every Season,3SCrgLoMLyHmU6T7eKmMyG,cyoxmivcwl83tazeq920z7yoz,0.961,0.708,5,-5.524,0,0.287,0.0672,0,0.117,0.582,130,214830,4,spotify:track:7uDmtMSHiwHt4SXqxbYqIr,https://api.spotify.com/v1/audio-analysis/7uDmtMSHiwHt4SXqxbYqIr,Eddieandblink,0,Roddy Ricch,"melodic rap,rap,trap",757aE44tKEUQEqRuT6GnEB,84,7198285,2018
958,958,Nice For What,1cTZMwcBJT0Ka3UJPXOeeN,0.01,Drake,Drake,3TVXtAsR1Inumwj472S9r4,Nice For What,1ZGxGu4fMROqmZsFSoepeE,cyoxmivcwl83tazeq920z7yoz,0.567,0.913,8,-6.471,1,0.0736,0.0934,0.000124,0.114,0.792,93.35,210926,4,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,https://api.spotify.com/v1/audio-analysis/1cTZMwcBJT0Ka3UJPXOeeN,Eddieandblink,0,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",3TVXtAsR1Inumwj472S9r4,98,59431303,2018
959,959,SLAY (feat. Quavo),33NEAJosK5zyLY2D4OG7AE,0.53,YG,YG feat. Quavo,0A0FS04o6zMoto8OKPsDwY,STAY DANGEROUS,5IYvKd22yQkJRfoIStesbX,cyoxmivcwl83tazeq920z7yoz,0.735,0.44,10,-7.647,0,0.0469,0.0682,0,0.33,0.239,87.985,284693,4,spotify:track:33NEAJosK5zyLY2D4OG7AE,https://api.spotify.com/v1/audio-analysis/33NEAJosK5zyLY2D4OG7AE,Eddieandblink,0,YG,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0A0FS04o6zMoto8OKPsDwY,79,2727465,2018
960,960,ZEZE (feat. Travis Scott & Offset),7l3E7lcozEodtVsSTCkcaA,0.29,Kodak Black,Kodak Black feat. Offset feat. Travis Scott,46SHBwWsqBkxI7EeeBEQG7,ZEZE (feat. Travis Scott & Offset),7DER9glBF0SYJU2R54Ipte,cyoxmivcwl83tazeq920z7yoz,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35E-06,0.0967,0.474,98.044,228654,4,spotify:track:7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,Eddieandblink,0,Kodak Black,"florida rap,hip hop,melodic rap,miami hip hop,rap,trap",46SHBwWsqBkxI7EeeBEQG7,83,7559825,2018
961,961,The Motto,4Kz4RdRCceaA9VgTqBhBfa,0.76,Drake,Drake feat. Lil Wayne,3TVXtAsR1Inumwj472S9r4,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,cyoxmivcwl83tazeq920z7yoz,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8,181573,4,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,Eddieandblink,0,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",3TVXtAsR1Inumwj472S9r4,98,59431303,2018
962,962,Drip (feat. Migos),2qcG0nZ6S3zZV0UrkY5nFo,0.64,Cardi B,Cardi B feat. Migos,4kYSro6naA4h99UJvo89HB,Invasion of Privacy,4KdtEKjY3Gi0mKiSdy96ML,cyoxmivcwl83tazeq920z7yoz,0.968,0.589,11,-7.808,1,0.255,0.0511,0,0.0731,0.268,129.993,262308,4,spotify:track:2qcG0nZ6S3zZV0UrkY5nFo,https://api.spotify.com/v1/audio-analysis/2qcG0nZ6S3zZV0UrkY5nFo,Eddieandblink,0,Cardi B,"dance pop,pop,pop rap,rap",4kYSro6naA4h99UJvo89HB,86,18688618,2018
963,963,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,0.77,Tyga,Tyga feat. Offset,5LHRHt1k9lMyONurDHEdrp,Taste (feat. Offset),0yd01cU78rnlFXq6vRxPSR,cyoxmivcwl83tazeq920z7yoz,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4,spotify:track:5IaHrVsrferBYDm0bDyABy,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,Eddieandblink,0,Tyga,"dance pop,hip hop,pop rap,rap,southern hip hop,trap",5LHRHt1k9lMyONurDHEdrp,84,6410039,2018
964,964,Word Is Bond,7nRTwoV1u3iQZ02FmvDsAM,0,YG,YG feat. Slim 400,0A0FS04o6zMoto8OKPsDwY,Still Brazy (Deluxe),4nwd6ernojhNIIRifDJoRz,cyoxmivcwl83tazeq920z7yoz,0.842,0.551,8,-6.569,1,0.0829,0.0577,0,0.195,0.105,97.955,196560,4,spotify:track:7nRTwoV1u3iQZ02FmvDsAM,https://api.spotify.com/v1/audio-analysis/7nRTwoV1u3iQZ02FmvDsAM,Eddieandblink,0,YG,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0A0FS04o6zMoto8OKPsDwY,79,2727465,2018
965,965,1942 (feat. Yo Gotti & YBN Nahmir),794QVQtFNy7hvtjQP1keQd,0.65,G-Eazy,G-Eazy feat. Yo Gotti feat. YBN Nahmir,02kJSzxNuaWGqwubyUba0Z,1942 (feat. Yo Gotti & YBN Nahmir),2DD75QcOrA0GMAkTYfGWuG,cyoxmivcwl83tazeq920z7yoz,0.817,0.646,4,-5.12,0,0.249,0.0152,0,0.125,0.835,162.898,213080,4,spotify:track:794QVQtFNy7hvtjQP1keQd,https://api.spotify.com/v1/audio-analysis/794QVQtFNy7hvtjQP1keQd,Eddieandblink,0,G-Eazy,"indie pop rap,oakland hip hop,pop,pop rap,rap",02kJSzxNuaWGqwubyUba0Z,81,4974414,2018
966,966,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,0.73,Migos,Migos,6oMuImdp5ZcFhWP0ESe6mG,Culture II,7fd7SEK25VS3gJAUgSwL6y,cyoxmivcwl83tazeq920z7yoz,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288,4,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,Eddieandblink,0,Migos,"atl hip hop,pop rap,rap,trap",6oMuImdp5ZcFhWP0ESe6mG,82,11971263,2018
967,967,Mask Off,0VgkVdmE4gld66l8iyGjgx,0.83,Future,Future,1RyvyyTE3xzB2ZywiAwp0i,FUTURE,17FBoXK1NU2rvJBbzdzw0r,cyoxmivcwl83tazeq920z7yoz,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,Eddieandblink,0,Future,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",1RyvyyTE3xzB2ZywiAwp0i,90,10918893,2018
968,968,Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,0.8,Drake,Drake,3TVXtAsR1Inumwj472S9r4,Views,40GMAhriYJRO1rsY4YdrZb,cyoxmivcwl83tazeq920z7yoz,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,Eddieandblink,0,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",3TVXtAsR1Inumwj472S9r4,98,59431303,2018
969,969,wokeuplikethis*,59J5nzL1KniFHnU120dQzt,0.79,Playboi Carti,Playboi Carti feat. Lil Uzi Vert,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,4rJgzzfFHAVFhCSt2P4I3j,cyoxmivcwl83tazeq920z7yoz,0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,235535,4,spotify:track:59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,Eddieandblink,0,Playboi Carti,"atl hip hop,plugg,rap,trap",699OTQXzgjhIYAHMy9RyPD,88,5689239,2018
970,970,Lean Wit Me,3RWM7z6BF8C6z9ypLtxz4M,0,Juice WRLD,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Goodbye & Good Riddance,24X4IZGu9QcQ8pVf9dFAGg,cyoxmivcwl83tazeq920z7yoz,0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,175755,4,spotify:track:3RWM7z6BF8C6z9ypLtxz4M,https://api.spotify.com/v1/audio-analysis/3RWM7z6BF8C6z9ypLtxz4M,Eddieandblink,0,Juice WRLD,"chicago rap,melodic rap",4MCBfE4596Uoi2O4DtmEMz,95,21155686,2018
971,971,Boss,1rsAFUCa6BVMgRQ3FCQQsi,0.66,Lil Pump,Lil Pump,3wyVrVrFCkukjdVIdirGVY,Lil Pump,2VVvm4zJlUQm9XmBCvGN6z,cyoxmivcwl83tazeq920z7yoz,0.803,0.789,10,-3.434,0,0.0383,0.0304,0,0.378,0.647,119.999,106021,4,spotify:track:1rsAFUCa6BVMgRQ3FCQQsi,https://api.spotify.com/v1/audio-analysis/1rsAFUCa6BVMgRQ3FCQQsi,Eddieandblink,0,Lil Pump,"emo rap,miami hip hop,rap,trap",3wyVrVrFCkukjdVIdirGVY,71,7848859,2018
972,972,Pray For Me (with Kendrick Lamar),6ZNo7Vi0TE9ul1fhKd4S1M,0,The Weeknd,The Weeknd feat. Kendrick Lamar,1Xyo4u8uXC1ZmMpatF05PJ,Pray For Me (with Kendrick Lamar),7znxn446I0HDNWcV86iRLz,cyoxmivcwl83tazeq920z7yoz,0.734,0.667,2,-4.996,1,0.0871,0.092,2.12E-05,0.104,0.165,100.578,211440,4,spotify:track:6ZNo7Vi0TE9ul1fhKd4S1M,https://api.spotify.com/v1/audio-analysis/6ZNo7Vi0TE9ul1fhKd4S1M,Eddieandblink,0,The Weeknd,"canadian contemporary r&b,canadian pop,pop",1Xyo4u8uXC1ZmMpatF05PJ,96,39553221,2018
973,973,Strip,4DkNTSge4VU849y9lZ3Dx0,0,Chris Brown,Chris Brown feat. Kevin McCall,7bXgB6jMjp9ATFy66eO08Z,Fortune,2E9F4HEuOKR9n0QEbVxBbl,cyoxmivcwl83tazeq920z7yoz,0.803,0.79,1,-4.353,1,0.125,0.00863,0,0.0441,0.712,94.982,167813,4,spotify:track:4DkNTSge4VU849y9lZ3Dx0,https://api.spotify.com/v1/audio-analysis/4DkNTSge4VU849y9lZ3Dx0,Eddieandblink,0,Chris Brown,"dance pop,pop,pop rap,r&b,rap",7bXgB6jMjp9ATFy66eO08Z,90,14972154,2018
974,974,Taking A Walk,4mHgYpuGHu99Mw69E83CP2,0.8,Trippie Redd,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,LIFE'S A TRIP,214f4uAY0p2KgY7Fl4fBgk,cyoxmivcwl83tazeq920z7yoz,0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680,4,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,Eddieandblink,0,Trippie Redd,"melodic rap,rap,trap",6Xgp2XMz1fhVYe7i6yNAax,88,6967082,2018
975,975,Daddy's Birthday,347hgqCHnL4GfgVX5hZfNv,0.59,Young Thug,Young Thug,50co4Is1HCEo8bhOyUWKpn,Beautiful Thugger Girls,51KZKzPd3OQT1r46a55VTt,cyoxmivcwl83tazeq920z7yoz,0.845,0.37,4,-7.333,0,0.519,0.203,0,0.104,0.269,152.949,208920,4,spotify:track:347hgqCHnL4GfgVX5hZfNv,https://api.spotify.com/v1/audio-analysis/347hgqCHnL4GfgVX5hZfNv,Eddieandblink,0,Young Thug,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,rap,trap",50co4Is1HCEo8bhOyUWKpn,90,6792399,2018
976,976,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,0.85,Travis Scott,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,cyoxmivcwl83tazeq920z7yoz,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,Eddieandblink,0,Travis Scott,"rap,slap house",0Y5tJX1MQlPlqiwlOH1tJY,93,19210588,2018
977,977,Double Up (feat. Belly and Dom Kennedy),4iVD0fTHGxV9JWloujsL3s,0.69,Nipsey Hussle,Nipsey Hussle feat. Belly feat. Dom Kennedy,0EeQBlQJFiAfJeVN2vT9s0,Victory Lap,6rcbbhcm8Os7EiVRHP9Aef,cyoxmivcwl83tazeq920z7yoz,0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,spotify:track:4iVD0fTHGxV9JWloujsL3s,https://api.spotify.com/v1/audio-analysis/4iVD0fTHGxV9JWloujsL3s,Eddieandblink,0,Nipsey Hussle,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0EeQBlQJFiAfJeVN2vT9s0,71,2495232,2018
978,978,Notice Me,3OnOomd79OjqSYHchCQ6ht,0.68,Migos,Migos feat. Post Malone,6oMuImdp5ZcFhWP0ESe6mG,Culture II,7fd7SEK25VS3gJAUgSwL6y,cyoxmivcwl83tazeq920z7yoz,0.793,0.344,6,-9.757,1,0.357,0.112,1.68E-06,0.15,0.45,166.105,233880,4,spotify:track:3OnOomd79OjqSYHchCQ6ht,https://api.spotify.com/v1/audio-analysis/3OnOomd79OjqSYHchCQ6ht,Eddieandblink,0,Migos,"atl hip hop,pop rap,rap,trap",6oMuImdp5ZcFhWP0ESe6mG,82,11971263,2018
979,979,Money Trees,2HbKqm4o0w5wEeEFXm2sD4,0.79,Kendrick Lamar,Kendrick Lamar feat. Jay Rock,2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city",6PBZN8cbwkqm1ERj2BGXJ1,cyoxmivcwl83tazeq920z7yoz,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,386907,4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,Eddieandblink,0,Kendrick Lamar,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,89,18882195,2018
980,980,FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB,0.01,6ix9ine,6ix9ine feat. Nicki Minaj feat. Murda Beatz,7gZfnEnfiaHzxARJ2LeXrf,FEFE (feat. Nicki Minaj & Murda Beatz),0gjZidNFs7O2qqE2Z5elJ3,cyoxmivcwl83tazeq920z7yoz,0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4,spotify:track:2E124GmJRnBJuXbTb4cPUB,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,Eddieandblink,0,6ix9ine,"emo rap,rap",7gZfnEnfiaHzxARJ2LeXrf,76,6636054,2018
981,981,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,0.76,Travis Scott,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,cyoxmivcwl83tazeq920z7yoz,0.785,0.554,0,-6.571,1,0.0409,0.283,3.40E-06,0.116,0.144,128.047,150043,4,spotify:track:7lAK3oHbfEnvUQWosrMMpR,https://api.spotify.com/v1/audio-analysis/7lAK3oHbfEnvUQWosrMMpR,Eddieandblink,0,Travis Scott,"rap,slap house",0Y5tJX1MQlPlqiwlOH1tJY,93,19210588,2018
982,982,"Bitch, Don’t Kill My Vibe",712uvW1Vezq8WpQi38v2L9,0.7,Kendrick Lamar,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city (Deluxe)",3DGQ1iZ9XKUQxAUWjfC34w,cyoxmivcwl83tazeq920z7yoz,0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,310720,4,spotify:track:712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9,Eddieandblink,0,Kendrick Lamar,"conscious hip hop,hip hop,rap,west coast rap",2YZyLoL8N0Wb9xBt1NhZWg,89,18882195,2018
983,983,Armed And Dangerous,6SAKXCj5jyF6IgPCPbZ5ra,0,Juice WRLD,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Armed And Dangerous,0QlPckQjNQUY8WOXbi3Wc4,cyoxmivcwl83tazeq920z7yoz,0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4,spotify:track:6SAKXCj5jyF6IgPCPbZ5ra,https://api.spotify.com/v1/audio-analysis/6SAKXCj5jyF6IgPCPbZ5ra,Eddieandblink,0,Juice WRLD,"chicago rap,melodic rap",4MCBfE4596Uoi2O4DtmEMz,95,21155686,2018
984,984,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,0.75,2 Chainz,2 Chainz feat. Ty Dolla $ign feat. Trey Songz feat. Jhené Aiko,17lzZA2AlOHwCwFALHttmp,Pretty Girls Like Trap Music,5vvvo79z68vWj9yimoygfS,cyoxmivcwl83tazeq920z7yoz,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4,spotify:track:6H0AwSQ20mo62jGlPGB8S6,https://api.spotify.com/v1/audio-analysis/6H0AwSQ20mo62jGlPGB8S6,Eddieandblink,0,2 Chainz,"atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",17lzZA2AlOHwCwFALHttmp,81,6781463,2018
985,985,Psycho (feat. Ty Dolla $ign),65NwOZqoXny4JxqAPlfxRF,0,Post Malone,Post Malone feat. Ty Dolla $ign,246dkjvS1zLTtiykXe5h60,Psycho (feat. Ty Dolla $ign),60uZsjVd3pN4lgT1nYzMxW,cyoxmivcwl83tazeq920z7yoz,0.74,0.558,8,-8.115,1,0.102,0.566,0,0.112,0.421,140.057,220880,4,spotify:track:65NwOZqoXny4JxqAPlfxRF,https://api.spotify.com/v1/audio-analysis/65NwOZqoXny4JxqAPlfxRF,Eddieandblink,0,Post Malone,"dfw rap,melodic rap,rap",246dkjvS1zLTtiykXe5h60,92,35178137,2018
